,Neighbourhood,NeighbourhoodLatitude,NeighbourhoodLongitude,Venue,VenueLatitude,VenueLongitude,VenueCategory,VenuePrimary,Borough,Longitude,City
2465,Gerritsen Beach,40.590848433902046,-73.93010170691196,Shell,40.59276720292601,-73.93292373385441,Gas Station,shops,Brooklyn,-73.93010170691196,New York
2466,Gerritsen Beach,40.590848433902046,-73.93010170691196,Tamaqua Bar & Marina,40.59442275844327,-73.92998920159911,Bar,nightlife,Brooklyn,-73.93010170691196,New York
2467,Gerritsen Beach,40.590848433902046,-73.93010170691196,Brooklyn Yacht Club,40.58856,-73.930679,Harbor / Marina,parks_outdoors,Brooklyn,-73.93010170691196,New York
2468,Gerritsen Beach,40.590848433902046,-73.93010170691196,Brooklyn Yatch Club,40.58843184972799,-73.9304969464528,Harbor / Marina,parks_outdoors,Brooklyn,-73.93010170691196,New York
2469,Gerritsen Beach,40.590848433902046,-73.93010170691196,TGI Fridays,40.586918,-73.928955,Restaurant,food,Brooklyn,-73.93010170691196,New York
2470,Gerritsen Beach,40.590848433902046,-73.93010170691196,Boat sweet boat,40.58697740442025,-73.9307942935657,Boat or Ferry,travel,Brooklyn,-73.93010170691196,New York
2471,Gerritsen Beach,40.590848433902046,-73.93010170691196,Ice Cream U Scream,40.592890999999995,-73.925535,Ice Cream Shop,food,Brooklyn,-73.93010170691196,New York
2472,Gerritsen Beach,40.590848433902046,-73.93010170691196,All American Soccer,40.594221000000005,-73.927019,Soccer Field,arts_entertainment,Brooklyn,-73.93010170691196,New York
2473,Gerritsen Beach,40.590848433902046,-73.93010170691196,Amity Cafe,40.58695620131848,-73.93202970914079,Café,food,Brooklyn,-73.93010170691196,New York
2474,Gerritsen Beach,40.590848433902046,-73.93010170691196,Amici cafe,40.59431824263305,-73.92702629703442,Cocktail Bar,nightlife,Brooklyn,-73.93010170691196,New York
2475,Gerritsen Beach,40.590848433902046,-73.93010170691196,Cold Stone Creamery,40.586698,-73.929318,Ice Cream Shop,food,Brooklyn,-73.93010170691196,New York
2476,Gerritsen Beach,40.590848433902046,-73.93010170691196,Kings Bay Hockey,40.58828383706081,-73.93448669671893,Skating Rink,parks_outdoors,Brooklyn,-73.93010170691196,New York
2477,Gerritsen Beach,40.590848433902046,-73.93010170691196,Gerritsen Avenue Park,40.594562746203074,-73.92743138475485,Park,parks_outdoors,Brooklyn,-73.93010170691196,New York
2478,Gerritsen Beach,40.590848433902046,-73.93010170691196,Champions Fitness Center,40.594388347148445,-73.92704461218578,Martial Arts Dojo,shops,Brooklyn,-73.93010170691196,New York
2479,Gerritsen Beach,40.590848433902046,-73.93010170691196,Mobile mart,40.594289,-73.933433,Food Court,shops,Brooklyn,-73.93010170691196,New York
2480,Gerritsen Beach,40.590848433902046,-73.93010170691196,Venezia Pizzeria & Restaurant,40.586577,-73.931115,Pizza Place,food,Brooklyn,-73.93010170691196,New York
2481,Gerritsen Beach,40.590848433902046,-73.93010170691196,Amity Baseball,40.59357517572855,-73.93477946652742,Baseball Field,parks_outdoors,Brooklyn,-73.93010170691196,New York
2482,Marine Park,40.60974777989461,-73.93134404108497,Sweet Rosie,40.60950761879994,-73.93173880087984,Ice Cream Shop,food,Brooklyn,-73.93134404108497,New York
2483,Marine Park,40.60974777989461,-73.93134404108497,Pizza Emporium,40.60915469821627,-73.93213071145487,Pizza Place,food,Brooklyn,-73.93134404108497,New York
2484,Marine Park,40.60974777989461,-73.93134404108497,Jackie's Delicatessen Inc,40.609600452398425,-73.93151413375243,Deli / Bodega,food,Brooklyn,-73.93134404108497,New York
2485,Marine Park,40.60974777989461,-73.93134404108497,Ts Me,40.60915418770945,-73.93210733590738,Clothing Store,shops,Brooklyn,-73.93134404108497,New York
2486,Marine Park,40.60974777989461,-73.93134404108497,new grand wok,40.609311,-73.931668,Chinese Restaurant,food,Brooklyn,-73.93134404108497,New York
2487,Marine Park,40.60974777989461,-73.93134404108497,Crossfit Marine Park,40.60687,-73.93029399999999,Gym,building,Brooklyn,-73.93134404108497,New York
2488,Marine Park,40.60974777989461,-73.93134404108497,Marine Park Field 8,40.606704,-73.934155,Baseball Field,parks_outdoors,Brooklyn,-73.93134404108497,New York
2489,Marine Park,40.60974777989461,-73.93134404108497,Marine Park Paddleball Courts,40.60807253337275,-73.93628361480974,Athletics & Sports,shops,Brooklyn,-73.93134404108497,New York
2490,Marine Park,40.60974777989461,-73.93134404108497,Marine Park Basketball Courts,40.60863062940912,-73.93663108348846,Basketball Court,parks_outdoors,Brooklyn,-73.93134404108497,New York
2491,Marine Park,40.60974777989461,-73.93134404108497,The Playground,40.6113980093595,-73.93656243031235,Park,parks_outdoors,Brooklyn,-73.93134404108497,New York
2492,Marine Park,40.60974777989461,-73.93134404108497,Marine Park Cricket Field,40.605572709381214,-73.93281043753971,Soccer Field,arts_entertainment,Brooklyn,-73.93134404108497,New York
2493,Clinton Hill,40.69322942188151,-73.96784306216367,Cardiff Giant,40.69321522119974,-73.96920306047333,Bar,nightlife,Brooklyn,-73.96784306216367,New York
2494,Clinton Hill,40.69322942188151,-73.96784306216367,LaRina Pastificio & Vino,40.69319038108039,-73.97039283330098,Italian Restaurant,food,Brooklyn,-73.96784306216367,New York
2495,Clinton Hill,40.69322942188151,-73.96784306216367,Corkscrew Wines Brooklyn,40.69345289536232,-73.96551381457618,Wine Shop,shops,Brooklyn,-73.96784306216367,New York
2496,Clinton Hill,40.69322942188151,-73.96784306216367,Bar Bolinas,40.69334102737389,-73.96724479130589,Restaurant,food,Brooklyn,-73.96784306216367,New York
2497,Clinton Hill,40.69322942188151,-73.96784306216367,NYCPet.com,40.69335542697908,-73.96671121017212,Pet Store,shops,Brooklyn,-73.96784306216367,New York
2498,Clinton Hill,40.69322942188151,-73.96784306216367,Putnam's Pub & Cooker,40.69320919801698,-73.9690082938726,Pub,nightlife,Brooklyn,-73.96784306216367,New York
2499,Clinton Hill,40.69322942188151,-73.96784306216367,Da Ciro Brooklyn,40.69314,-73.967176,Italian Restaurant,food,Brooklyn,-73.96784306216367,New York
2500,Clinton Hill,40.69322942188151,-73.96784306216367,Peck’s Food,40.69333915999222,-73.96725499229397,Gourmet Shop,shops,Brooklyn,-73.96784306216367,New York
2501,Clinton Hill,40.69322942188151,-73.96784306216367,Petee's Cafe,40.69360595458488,-73.96466483860357,Pie Shop,food,Brooklyn,-73.96784306216367,New York
2502,Clinton Hill,40.69322942188151,-73.96784306216367,Damas Falafel House,40.693101752001574,-73.96956963414634,Falafel Restaurant,food,Brooklyn,-73.96784306216367,New York
2503,Clinton Hill,40.69322942188151,-73.96784306216367,Thai 101,40.69321985502257,-73.96752715831622,Thai Restaurant,food,Brooklyn,-73.96784306216367,New York
2504,Clinton Hill,40.69322942188151,-73.96784306216367,dc optics,40.69315689232855,-73.97031454786375,Optical Shop,building,Brooklyn,-73.96784306216367,New York
2505,Clinton Hill,40.69322942188151,-73.96784306216367,Move With Grace: Yoga & Juice Bar,40.69354,-73.968192,Yoga Studio,shops,Brooklyn,-73.96784306216367,New York
2506,Clinton Hill,40.69322942188151,-73.96784306216367,Thaiholic,40.693232561432886,-73.97129868016182,Thai Restaurant,food,Brooklyn,-73.96784306216367,New York
2507,Clinton Hill,40.69322942188151,-73.96784306216367,Mr. Coco,40.69311525028575,-73.9692525689968,Convenience Store,shops,Brooklyn,-73.96784306216367,New York
2508,Clinton Hill,40.69322942188151,-73.96784306216367,Soco,40.69369808345203,-73.96452603210965,Cajun / Creole Restaurant,food,Brooklyn,-73.96784306216367,New York
2509,Clinton Hill,40.69322942188151,-73.96784306216367,Myrtle Thai,40.69322618115236,-73.96805234974003,Thai Restaurant,food,Brooklyn,-73.96784306216367,New York
2510,Clinton Hill,40.69322942188151,-73.96784306216367,GB Crown Tavern,40.693296000000004,-73.969301,Restaurant,food,Brooklyn,-73.96784306216367,New York
2511,Clinton Hill,40.69322942188151,-73.96784306216367,Graziella's,40.690500785798285,-73.96943770796737,Pizza Place,food,Brooklyn,-73.96784306216367,New York
2512,Clinton Hill,40.69322942188151,-73.96784306216367,Farmer in the Deli,40.69327639118651,-73.97183668856253,Deli / Bodega,food,Brooklyn,-73.96784306216367,New York
2513,Clinton Hill,40.69322942188151,-73.96784306216367,Brooklyn Yoga Club,40.69124911948249,-73.96943482807488,Yoga Studio,shops,Brooklyn,-73.96784306216367,New York
2514,Clinton Hill,40.69322942188151,-73.96784306216367,Johns Donuts and Coffee Shop,40.69349212192997,-73.9659939592314,Diner,food,Brooklyn,-73.96784306216367,New York
2515,Clinton Hill,40.69322942188151,-73.96784306216367,Cielo Bar,40.69339897851057,-73.9663615809232,Lounge,nightlife,Brooklyn,-73.96784306216367,New York
2516,Clinton Hill,40.69322942188151,-73.96784306216367,Kum Kau,40.693373086368084,-73.96675330374048,Chinese Restaurant,food,Brooklyn,-73.96784306216367,New York
2517,Clinton Hill,40.69322942188151,-73.96784306216367,Vespa Brooklyn / Aprilia Brooklyn / Moto Guzzi Brooklyn,40.69606348780591,-73.97025077350082,Motorcycle Shop,shops,Brooklyn,-73.96784306216367,New York
2518,Clinton Hill,40.69322942188151,-73.96784306216367,Yamashiro Japanese Cuisine,40.693378802962314,-73.96666258159819,Sushi Restaurant,food,Brooklyn,-73.96784306216367,New York
2519,Clinton Hill,40.69322942188151,-73.96784306216367,Gnarly Vines,40.693237760603616,-73.97239047299725,Wine Shop,shops,Brooklyn,-73.96784306216367,New York
2520,Clinton Hill,40.69322942188151,-73.96784306216367,Pratt Sculpture Garden,40.690591563074875,-73.96462244141122,Sculpture Garden,parks_outdoors,Brooklyn,-73.96784306216367,New York
2521,Clinton Hill,40.69322942188151,-73.96784306216367,Key Food,40.69352732229553,-73.96518303072537,Market,shops,Brooklyn,-73.96784306216367,New York
2522,Clinton Hill,40.69322942188151,-73.96784306216367,Grapeshot Wine & Spirits,40.69680845927398,-73.96762542595518,Wine Shop,shops,Brooklyn,-73.96784306216367,New York
2523,Clinton Hill,40.69322942188151,-73.96784306216367,CKO Kickboxing,40.69649571362792,-73.96838883960295,Boxing Gym,building,Brooklyn,-73.96784306216367,New York
2524,Clinton Hill,40.69322942188151,-73.96784306216367,Rhodora,40.691742,-73.971411,Wine Bar,food,Brooklyn,-73.96784306216367,New York
2525,Clinton Hill,40.69322942188151,-73.96784306216367,U-Gu,40.69375966638121,-73.96291254952853,Japanese Restaurant,food,Brooklyn,-73.96784306216367,New York
2526,Clinton Hill,40.69322942188151,-73.96784306216367,Chipotle Mexican Grill,40.6930231,-73.9702073,Mexican Restaurant,food,Brooklyn,-73.96784306216367,New York
2527,Clinton Hill,40.69322942188151,-73.96784306216367,Dosa Royale,40.689466368706604,-73.96870434089776,Indian Restaurant,food,Brooklyn,-73.96784306216367,New York
2528,Clinton Hill,40.69322942188151,-73.96784306216367,Jill Lindsey,40.69320130817124,-73.97135332777441,Clothing Store,shops,Brooklyn,-73.96784306216367,New York
2529,Clinton Hill,40.69322942188151,-73.96784306216367,Spice & Grill,40.693389,-73.968028,Indian Restaurant,food,Brooklyn,-73.96784306216367,New York
2530,Clinton Hill,40.69322942188151,-73.96784306216367,Mike's Coffee Shop,40.689785115135194,-73.96538115407442,Diner,food,Brooklyn,-73.96784306216367,New York
2531,Clinton Hill,40.69322942188151,-73.96784306216367,Brooklyn Public House,40.68953711323655,-73.96939820491572,Cocktail Bar,nightlife,Brooklyn,-73.96784306216367,New York
2532,Clinton Hill,40.69322942188151,-73.96784306216367,Evelina Restaurant,40.689629,-73.971018,Italian Restaurant,food,Brooklyn,-73.96784306216367,New York
2533,Clinton Hill,40.69322942188151,-73.96784306216367,Colonia Verde,40.689693418539875,-73.97073816836266,Latin American Restaurant,food,Brooklyn,-73.96784306216367,New York
2534,Clinton Hill,40.69322942188151,-73.96784306216367,Luigi's Pizzeria,40.689689,-73.965508,Pizza Place,food,Brooklyn,-73.96784306216367,New York
2535,Clinton Hill,40.69322942188151,-73.96784306216367,Gentleman Farmer Fort Greene,40.69322908174357,-73.97102274648931,Restaurant,food,Brooklyn,-73.96784306216367,New York
2536,Clinton Hill,40.69322942188151,-73.96784306216367,Mekong BK,40.68939840185402,-73.96905826518169,Vietnamese Restaurant,food,Brooklyn,-73.96784306216367,New York
2537,Clinton Hill,40.69322942188151,-73.96784306216367,LuAnne's Wild Ginger,40.689644,-73.969824,Vegetarian / Vegan Restaurant,food,Brooklyn,-73.96784306216367,New York
2538,Clinton Hill,40.69322942188151,-73.96784306216367,Who's Your Doggy,40.69165377096185,-73.97152669575448,Pet Store,shops,Brooklyn,-73.96784306216367,New York
2539,Clinton Hill,40.69322942188151,-73.96784306216367,Blick Art Materials,40.69344477600514,-73.96372264972018,Arts & Crafts Store,shops,Brooklyn,-73.96784306216367,New York
2540,Clinton Hill,40.69322942188151,-73.96784306216367,Dick & Janes,40.689776850546465,-73.9712367938648,Cocktail Bar,nightlife,Brooklyn,-73.96784306216367,New York
2541,Clinton Hill,40.69322942188151,-73.96784306216367,Castros,40.69386129298784,-73.96442206286395,Mexican Restaurant,food,Brooklyn,-73.96784306216367,New York
2542,Clinton Hill,40.69322942188151,-73.96784306216367,Roman’s,40.68952914963263,-73.96951802846388,Italian Restaurant,food,Brooklyn,-73.96784306216367,New York
2543,Clinton Hill,40.69322942188151,-73.96784306216367,Peckish,40.691659382649384,-73.97124307813642,Sandwich Place,food,Brooklyn,-73.96784306216367,New York
2544,Clinton Hill,40.69322942188151,-73.96784306216367,Brooklyn Sweet Spot,40.69304,-73.97152,Dessert Shop,food,Brooklyn,-73.96784306216367,New York
2545,Clinton Hill,40.69322942188151,-73.96784306216367,Body by Brooklyn,40.695980754463875,-73.96815102488654,Spa,shops,Brooklyn,-73.96784306216367,New York
2546,Clinton Hill,40.69322942188151,-73.96784306216367,Imani Caribbean Kitchen & Bar,40.68949374298435,-73.97095919400672,Caribbean Restaurant,food,Brooklyn,-73.96784306216367,New York
2547,Clinton Hill,40.69322942188151,-73.96784306216367,Il Porto,40.69757431924721,-73.96763620500913,Pizza Place,food,Brooklyn,-73.96784306216367,New York
2548,Clinton Hill,40.69322942188151,-73.96784306216367,Energy Fuel,40.69317624981301,-73.97039494998354,Juice Bar,food,Brooklyn,-73.96784306216367,New York
2549,Clinton Hill,40.69322942188151,-73.96784306216367,Bergen Bagels on Myrtle,40.693711512112635,-73.96365451782866,Bagel Shop,food,Brooklyn,-73.96784306216367,New York
2550,Clinton Hill,40.69322942188151,-73.96784306216367,Republic Of Booza,40.69304,-73.969258,Ice Cream Shop,food,Brooklyn,-73.96784306216367,New York
2551,Clinton Hill,40.69322942188151,-73.96784306216367,Subway,40.69302915073832,-73.97000556573857,Sandwich Place,food,Brooklyn,-73.96784306216367,New York
2552,Clinton Hill,40.69322942188151,-73.96784306216367,Villa Pancho,40.69339189183502,-73.96647102656574,Mexican Restaurant,food,Brooklyn,-73.96784306216367,New York
2553,Clinton Hill,40.69322942188151,-73.96784306216367,Maison May,40.68946565224471,-73.96929148484402,French Restaurant,food,Brooklyn,-73.96784306216367,New York
2554,Clinton Hill,40.69322942188151,-73.96784306216367,Ace Thai Kitchen,40.69313,-73.973225,Thai Restaurant,food,Brooklyn,-73.96784306216367,New York
2555,Clinton Hill,40.69322942188151,-73.96784306216367,Dee and Ricky Homecooking,40.69360879703554,-73.96471271702187,Caribbean Restaurant,food,Brooklyn,-73.96784306216367,New York
2556,Clinton Hill,40.69322942188151,-73.96784306216367,Cooler Gallery,40.697074,-73.968735,Art Gallery,arts_entertainment,Brooklyn,-73.96784306216367,New York
2557,Clinton Hill,40.69322942188151,-73.96784306216367,Mega Nails & Spa,40.693381,-73.97059,Cosmetics Shop,shops,Brooklyn,-73.96784306216367,New York
2558,Clinton Hill,40.69322942188151,-73.96784306216367,Dino,40.68953531738243,-73.97046641110853,Italian Restaurant,food,Brooklyn,-73.96784306216367,New York
2559,Clinton Hill,40.69322942188151,-73.96784306216367,Thistle & Clover,40.6895714801075,-73.97062690782748,Boutique,shops,Brooklyn,-73.96784306216367,New York
2560,Clinton Hill,40.69322942188151,-73.96784306216367,Heritage Wines,40.6895399765545,-73.9697503937935,Wine Shop,shops,Brooklyn,-73.96784306216367,New York
2561,Clinton Hill,40.69322942188151,-73.96784306216367,Black Iris,40.68950163002157,-73.9702977639014,Middle Eastern Restaurant,food,Brooklyn,-73.96784306216367,New York
2562,Clinton Hill,40.69322942188151,-73.96784306216367,Waza,40.693487522158414,-73.965735666986,Japanese Restaurant,food,Brooklyn,-73.96784306216367,New York
2563,Clinton Hill,40.69322942188151,-73.96784306216367,Penske Truck Rental,40.695118,-73.966259,Rental Service,shops,Brooklyn,-73.96784306216367,New York
2564,Clinton Hill,40.69322942188151,-73.96784306216367,Los Pollitos III,40.693588760795954,-73.96506751389639,Mexican Restaurant,food,Brooklyn,-73.96784306216367,New York
2565,Clinton Hill,40.69322942188151,-73.96784306216367,Domino's Pizza,40.69308046403255,-73.97333805262633,Pizza Place,food,Brooklyn,-73.96784306216367,New York
2566,Clinton Hill,40.69322942188151,-73.96784306216367,Pratt Playground,40.6924324679773,-73.96252189009661,Playground,parks_outdoors,Brooklyn,-73.96784306216367,New York
2567,Clinton Hill,40.69322942188151,-73.96784306216367,Dunkin',40.693831942589206,-73.96434542270185,Donut Shop,food,Brooklyn,-73.96784306216367,New York
2568,Clinton Hill,40.69322942188151,-73.96784306216367,Bamboo Lounge & Grill,40.69379796971182,-73.96359168868622,Lounge,nightlife,Brooklyn,-73.96784306216367,New York
2569,Clinton Hill,40.69322942188151,-73.96784306216367,Farmer In The Deli,40.69380999487714,-73.96307836339733,Deli / Bodega,food,Brooklyn,-73.96784306216367,New York
2570,Clinton Hill,40.69322942188151,-73.96784306216367,Chase Bank,40.697519,-73.967482,Bank,shops,Brooklyn,-73.96784306216367,New York
2571,Clinton Hill,40.69322942188151,-73.96784306216367,sushi d,40.6896898,-73.9713079,Japanese Restaurant,food,Brooklyn,-73.96784306216367,New York
2572,Clinton Hill,40.69322942188151,-73.96784306216367,Khim's Millennium Market,40.693776788553926,-73.96320922605318,Supermarket,shops,Brooklyn,-73.96784306216367,New York
2573,Clinton Hill,40.69322942188151,-73.96784306216367,Sakura Tokyo II,40.693244229657964,-73.9721694090343,Sushi Restaurant,food,Brooklyn,-73.96784306216367,New York
2574,Clinton Hill,40.69322942188151,-73.96784306216367,Liberty Pizza,40.69357223528769,-73.9659902249832,Pizza Place,food,Brooklyn,-73.96784306216367,New York
2575,Clinton Hill,40.69322942188151,-73.96784306216367,Sacred Brooklyn - Ft. Greene,40.693088,-73.973151,Yoga Studio,shops,Brooklyn,-73.96784306216367,New York
2576,Clinton Hill,40.69322942188151,-73.96784306216367,Utrecht,40.69363354001652,-73.96364696687941,Arts & Crafts Store,shops,Brooklyn,-73.96784306216367,New York
2577,Clinton Hill,40.69322942188151,-73.96784306216367,Burger UrWay,40.69318616991472,-73.97207987104554,Burger Joint,food,Brooklyn,-73.96784306216367,New York
2578,Clinton Hill,40.69322942188151,-73.96784306216367,Bravo Supermarkets,40.693466368689904,-73.97363140171655,Grocery Store,shops,Brooklyn,-73.96784306216367,New York
2579,Clinton Hill,40.69322942188151,-73.96784306216367,JJ Kitchen,40.693399,-73.966164,Chinese Restaurant,food,Brooklyn,-73.96784306216367,New York
2580,Clinton Hill,40.69322942188151,-73.96784306216367,Kinara's,40.69322031901606,-73.97142314141769,Indian Restaurant,food,Brooklyn,-73.96784306216367,New York
2581,Clinton Hill,40.69322942188151,-73.96784306216367,New Grace Chinese Kitchen,40.69385265722627,-73.96254771400643,Chinese Restaurant,food,Brooklyn,-73.96784306216367,New York
2582,Clinton Hill,40.69322942188151,-73.96784306216367,Citi Bike Station,40.6930825737,-73.9717891269,Bike Rental / Bike Share,shops,Brooklyn,-73.96784306216367,New York
2583,Clinton Hill,40.69322942188151,-73.96784306216367,Clinton Grand Gym,40.695193,-73.964482,Gym / Fitness Center,building,Brooklyn,-73.96784306216367,New York
2584,Clinton Hill,40.69322942188151,-73.96784306216367,Pratt Coffee Shop,40.69021754731857,-73.96533416216359,Liquor Store,shops,Brooklyn,-73.96784306216367,New York
2585,Clinton Hill,40.69322942188151,-73.96784306216367,MADERA,40.697095,-73.968731,Construction & Landscaping,shops,Brooklyn,-73.96784306216367,New York
2586,Sea Gate,40.57637537890224,-74.00787311200241,Mermaid Spa,40.57496566573373,-74.00324832085987,Spa,shops,Brooklyn,-74.00787311200241,New York
2587,Sea Gate,40.57637537890224,-74.00787311200241,Sea Gate Beach,40.5759262387988,-74.00452639412525,Beach,parks_outdoors,Brooklyn,-74.00787311200241,New York
2588,Sea Gate,40.57637537890224,-74.00787311200241,Create Comforts,40.575198313339385,-74.00665283203124,Business Service,building,Brooklyn,-74.00787311200241,New York
2589,Sea Gate,40.57637537890224,-74.00787311200241,iFurnitureAssembly LLC,40.574102,-74.00563260000001,Home Service,shops,Brooklyn,-74.00787311200241,New York
2590,Sea Gate,40.57637537890224,-74.00787311200241,MTA B36/ B74 (37th & Neptune,40.57741578168858,-74.00260398637894,Bus Station,travel,Brooklyn,-74.00787311200241,New York
2591,Downtown,40.69084402109802,-73.98346337431099,Alamo Drafthouse Cinema,40.69101558292192,-73.98368571874677,Movie Theater,arts_entertainment,Brooklyn,-73.98346337431099,New York
2592,Downtown,40.69084402109802,-73.98346337431099,DeKalb Market Hall,40.69124975637413,-73.98257926844987,Food Court,shops,Brooklyn,-73.98346337431099,New York
2593,Downtown,40.69084402109802,-73.98346337431099,Trader Joe's,40.69133953699534,-73.98251532382852,Grocery Store,shops,Brooklyn,-73.98346337431099,New York
2594,Downtown,40.69084402109802,-73.98346337431099,Daigo Hand Roll Bar,40.69125894731662,-73.98260299755893,Japanese Restaurant,food,Brooklyn,-73.98346337431099,New York
2595,Downtown,40.69084402109802,-73.98346337431099,Han Dynasty,40.691333919005594,-73.98245632424464,Chinese Restaurant,food,Brooklyn,-73.98346337431099,New York
2596,Downtown,40.69084402109802,-73.98346337431099,Century 21 Department Store,40.6901296165892,-73.98331748948456,Department Store,shops,Brooklyn,-73.98346337431099,New York
2597,Downtown,40.69084402109802,-73.98346337431099,Ample Hills Creamery,40.691290590297996,-73.98256125886023,Ice Cream Shop,food,Brooklyn,-73.98346337431099,New York
2598,Downtown,40.69084402109802,-73.98346337431099,City Point BKLYN,40.691123190475786,-73.98301720619202,Shopping Mall,shops,Brooklyn,-73.98346337431099,New York
2599,Downtown,40.69084402109802,-73.98346337431099,Target,40.69060069313813,-73.9836538255136,Big Box Store,shops,Brooklyn,-73.98346337431099,New York
2600,Downtown,40.69084402109802,-73.98346337431099,Junior's Restaurant,40.69001145156075,-73.98173375415745,Diner,food,Brooklyn,-73.98346337431099,New York
2601,Downtown,40.69084402109802,-73.98346337431099,Tangerine Hot Power Yoga,40.68864820759415,-73.98504517156242,Yoga Studio,shops,Brooklyn,-73.98346337431099,New York
2602,Downtown,40.69084402109802,-73.98346337431099,Hungry Ghost,40.68985278051951,-73.98024666542231,Coffee Shop,food,Brooklyn,-73.98346337431099,New York
2603,Downtown,40.69084402109802,-73.98346337431099,Brooklyn Martial Arts,40.68839464,-73.98198209,Martial Arts Dojo,shops,Brooklyn,-73.98346337431099,New York
2604,Downtown,40.69084402109802,-73.98346337431099,Charm Kao,40.689212,-73.98625,Thai Restaurant,food,Brooklyn,-73.98346337431099,New York
2605,Downtown,40.69084402109802,-73.98346337431099,Devoción,40.68866033578996,-73.98360984724239,Coffee Shop,food,Brooklyn,-73.98346337431099,New York
2606,Downtown,40.69084402109802,-73.98346337431099,Brooklyn Fare,40.688481,-73.985304,Grocery Store,shops,Brooklyn,-73.98346337431099,New York
2607,Downtown,40.69084402109802,-73.98346337431099,Wine Legend,40.693171172018985,-73.98184207833725,Wine Bar,food,Brooklyn,-73.98346337431099,New York
2608,Downtown,40.69084402109802,-73.98346337431099,Eight Turn Crêpe,40.691186337575566,-73.98283086629834,Creperie,food,Brooklyn,-73.98346337431099,New York
2609,Downtown,40.69084402109802,-73.98346337431099,A Taste Of Katz's,40.69137756992814,-73.98242574363128,Sandwich Place,food,Brooklyn,-73.98346337431099,New York
2610,Downtown,40.69084402109802,-73.98346337431099,Flying Tiger Copenhagen,40.691245622758906,-73.98274157947911,Gift Shop,shops,Brooklyn,-73.98346337431099,New York
2611,Downtown,40.69084402109802,-73.98346337431099,Tony Luke's,40.68877569986841,-73.98081748903172,Sandwich Place,food,Brooklyn,-73.98346337431099,New York
2612,Downtown,40.69084402109802,-73.98346337431099,The Brooklyner Roof,40.69284257791674,-73.98597859007351,Roof Deck,travel,Brooklyn,-73.98346337431099,New York
2613,Downtown,40.69084402109802,-73.98346337431099,Grand Army,40.688329391376335,-73.98661169070166,Seafood Restaurant,food,Brooklyn,-73.98346337431099,New York
2614,Downtown,40.69084402109802,-73.98346337431099,Kumble Theater,40.691261103713906,-73.98122549057007,Performing Arts Venue,arts_entertainment,Brooklyn,-73.98346337431099,New York
2615,Downtown,40.69084402109802,-73.98346337431099,Hawa Smoothies & Bubble Tea,40.692173373107565,-73.98700437355768,Juice Bar,food,Brooklyn,-73.98346337431099,New York
2616,Downtown,40.69084402109802,-73.98346337431099,Hard Times Sundaes,40.691261,-73.98259,Burger Joint,food,Brooklyn,-73.98346337431099,New York
2617,Downtown,40.69084402109802,-73.98346337431099,Dulcinea Churros & Co.,40.691364121289034,-73.98242090218575,Bakery,food,Brooklyn,-73.98346337431099,New York
2618,Downtown,40.69084402109802,-73.98346337431099,BRIC House,40.68853878809058,-73.97947275337144,Performing Arts Venue,arts_entertainment,Brooklyn,-73.98346337431099,New York
2619,Downtown,40.69084402109802,-73.98346337431099,The Rockwell Place,40.68897889322856,-73.97940064213087,Bar,nightlife,Brooklyn,-73.98346337431099,New York
2620,Downtown,40.69084402109802,-73.98346337431099,Chase,40.68966901775651,-73.98324341827238,Bank,shops,Brooklyn,-73.98346337431099,New York
2621,Downtown,40.69084402109802,-73.98346337431099,Chipotle Mexican Grill,40.6899125,-73.9839628,Mexican Restaurant,food,Brooklyn,-73.98346337431099,New York
2622,Downtown,40.69084402109802,-73.98346337431099,Xifu Food,40.688027,-73.982088,Chinese Restaurant,food,Brooklyn,-73.98346337431099,New York
2623,Downtown,40.69084402109802,-73.98346337431099,Toren,40.69296757255232,-73.98285116987782,Residential Building (Apartment / Condo),building,Brooklyn,-73.98346337431099,New York
2624,Downtown,40.69084402109802,-73.98346337431099,Bunsmith,40.69109091908825,-73.98279564683482,Asian Restaurant,food,Brooklyn,-73.98346337431099,New York
2625,Downtown,40.69084402109802,-73.98346337431099,Myrtle Promenade,40.69366604020889,-73.98602105417595,Plaza,parks_outdoors,Brooklyn,-73.98346337431099,New York
2626,Downtown,40.69084402109802,-73.98346337431099,BAM Harvey Theater,40.68858644784374,-73.978708667925,Theater,arts_entertainment,Brooklyn,-73.98346337431099,New York
2627,Downtown,40.69084402109802,-73.98346337431099,Bedouin Tent,40.686936,-73.984469,Middle Eastern Restaurant,food,Brooklyn,-73.98346337431099,New York
2628,Downtown,40.69084402109802,-73.98346337431099,The Primary Essentials,40.687393793757415,-73.98597648624319,Furniture / Home Store,shops,Brooklyn,-73.98346337431099,New York
2629,Downtown,40.69084402109802,-73.98346337431099,Pio Bagel,40.69215913440013,-73.98636845061453,Bagel Shop,food,Brooklyn,-73.98346337431099,New York
2630,Downtown,40.69084402109802,-73.98346337431099,Shake Shack,40.69212698255525,-73.98865815291195,Burger Joint,food,Brooklyn,-73.98346337431099,New York
2631,Downtown,40.69084402109802,-73.98346337431099,Fast and Fresh Burrito Deli,40.6879834813561,-73.98693456299465,Burrito Place,food,Brooklyn,-73.98346337431099,New York
2632,Downtown,40.69084402109802,-73.98346337431099,Uni K Wax,40.6875095,-73.9806403,Spa,shops,Brooklyn,-73.98346337431099,New York
