,Neighbourhood,NeighbourhoodLatitude,NeighbourhoodLongitude,Venue,VenueLatitude,VenueLongitude,VenueCategory,VenuePrimary,Borough,Longitude,City
4701,Chelsea,40.744034706747975,-74.00311633472813,SVA Theatre,40.74610457312297,-73.99983321659576,College Theater,arts_entertainment,Staten Island,-74.18956045519691,New York
4703,Chelsea,40.744034706747975,-74.00311633472813,Foragers City Grocer,40.74465908454508,-73.99905729833164,Grocery Store,shops,Staten Island,-74.18956045519691,New York
4705,Chelsea,40.744034706747975,-74.00311633472813,Saxelby Cheesemongers,40.74272045495249,-74.00655224840497,Cheese Shop,shops,Staten Island,-74.18956045519691,New York
4707,Chelsea,40.744034706747975,-74.00311633472813,Milk Studios,40.742483247648174,-74.0070742224437,Photography Studio,shops,Staten Island,-74.18956045519691,New York
4709,Chelsea,40.744034706747975,-74.00311633472813,Chelsea Market Baskets,40.74271713315888,-74.00673737823453,Gift Shop,shops,Staten Island,-74.18956045519691,New York
4711,Chelsea,40.744034706747975,-74.00311633472813,Terremoto,40.74099893844209,-74.0032050438415,Coffee Shop,food,Staten Island,-74.18956045519691,New York
4713,Chelsea,40.744034706747975,-74.00311633472813,Del Posto,40.743439045312996,-74.0074489865516,Italian Restaurant,food,Staten Island,-74.18956045519691,New York
4715,Chelsea,40.744034706747975,-74.00311633472813,Blue Bottle Coffee,40.74247264215167,-74.00698238537771,Coffee Shop,food,Staten Island,-74.18956045519691,New York
4717,Chelsea,40.744034706747975,-74.00311633472813,Ushiwakamaru,40.74639858583658,-74.00095849509177,Sushi Restaurant,food,Staten Island,-74.18956045519691,New York
4719,Chelsea,40.744034706747975,-74.00311633472813,Pool at London Terrace Gardens,40.74787612224753,-74.0031663643744,Pool,parks_outdoors,Staten Island,-74.18956045519691,New York
4721,Chelsea,40.744034706747975,-74.00311633472813,Flywheel Sports,40.74123,-73.99981,Cycle Studio,shops,Staten Island,-74.18956045519691,New York
4723,Chelsea,40.744034706747975,-74.00311633472813,1 OAK,40.743837587991024,-74.00635657271195,Nightclub,nightlife,Staten Island,-74.18956045519691,New York
4725,Chelsea,40.744034706747975,-74.00311633472813,Murray's Bagels,40.74476,-73.99854,Bagel Shop,food,Staten Island,-74.18956045519691,New York
4727,Chelsea,40.744034706747975,-74.00311633472813,Milk Gallery,40.74258246235823,-74.00718926075267,Art Gallery,arts_entertainment,Staten Island,-74.18956045519691,New York
4729,Chelsea,40.744034706747975,-74.00311633472813,London Terrace Gardens Courtyard,40.74788562382326,-74.00322422515106,Plaza,parks_outdoors,Staten Island,-74.18956045519691,New York
4731,Chelsea,40.744034706747975,-74.00311633472813,wine on nine,40.74492954662668,-74.00249677148047,Liquor Store,shops,Staten Island,-74.18956045519691,New York
4733,Chelsea,40.744034706747975,-74.00311633472813,Artists & Fleas (Artists and Fleas at Chelsea Market),40.74287396947339,-74.0074116509262,Flea Market,shops,Staten Island,-74.18956045519691,New York
4735,Chelsea,40.744034706747975,-74.00311633472813,lululemon athletica,40.740965495861055,-74.00594741106033,Clothing Store,shops,Staten Island,-74.18956045519691,New York
4737,Chelsea,40.744034706747975,-74.00311633472813,L'Arte del Gelato,40.74286323552332,-74.0069549902311,Ice Cream Shop,food,Staten Island,-74.18956045519691,New York
4739,Chelsea,40.744034706747975,-74.00311633472813,Artichoke Basille's Pizza & Bar,40.74398619943481,-74.00666236380273,Pizza Place,food,Staten Island,-74.18956045519691,New York
4741,Chelsea,40.744034706747975,-74.00311633472813,David Zwirner Gallery,40.74663515827365,-74.007328748703,Art Gallery,arts_entertainment,Staten Island,-74.18956045519691,New York
4743,Chelsea,40.744034706747975,-74.00311633472813,The Kitchen,40.745426199242175,-74.00680979124635,Indie Theater,arts_entertainment,Staten Island,-74.18956045519691,New York
4745,Chelsea,40.744034706747975,-74.00311633472813,Posman Books,40.74290586505522,-74.00676356614385,Bookstore,shops,Staten Island,-74.18956045519691,New York
4747,Chelsea,40.744034706747975,-74.00311633472813,Avenue,40.74411375620596,-74.00664166038882,Nightclub,nightlife,Staten Island,-74.18956045519691,New York
4749,Chelsea,40.744034706747975,-74.00311633472813,Sullivan Street Bakery,40.747333284664066,-74.00058684221442,Bakery,food,Staten Island,-74.18956045519691,New York
4751,Chelsea,40.744034706747975,-74.00311633472813,Jeffrey New York,40.741847931288895,-74.00746253804452,Boutique,shops,Staten Island,-74.18956045519691,New York
4753,Chelsea,40.744034706747975,-74.00311633472813,Beasty Feast,40.740398011767184,-74.00386500051657,Pet Store,shops,Staten Island,-74.18956045519691,New York
4755,Chelsea,40.744034706747975,-74.00311633472813,Soho House,40.740537106098564,-74.00568490067722,Club House,building,Staten Island,-74.18956045519691,New York
4757,Chelsea,40.744034706747975,-74.00311633472813,Bumble & Bumble,40.740808060785625,-74.00659656331318,Salon / Barbershop,shops,Staten Island,-74.18956045519691,New York
4759,Chelsea,40.744034706747975,-74.00311633472813,Apple West 14th Street,40.74127,-74.005389,Electronics Store,shops,Staten Island,-74.18956045519691,New York
4761,Chelsea,40.744034706747975,-74.00311633472813,Café Grumpy,40.7425727844238,-73.9983901977539,Coffee Shop,food,Staten Island,-74.18956045519691,New York
4763,Chelsea,40.744034706747975,-74.00311633472813,Kobrick Coffee Co.,40.74033655451874,-74.00569308386368,Coffee Shop,food,Staten Island,-74.18956045519691,New York
4765,Chelsea,40.744034706747975,-74.00311633472813,Soho House 6th Floor Bar,40.74050997266376,-74.00567108383372,Bar,nightlife,Staten Island,-74.18956045519691,New York
4767,Chelsea,40.744034706747975,-74.00311633472813,Terroir at The Porch,40.74293311458252,-74.00763393429597,Wine Bar,food,Staten Island,-74.18956045519691,New York
4769,Chelsea,40.744034706747975,-74.00311633472813,Soho House Rooftop,40.740458614715095,-74.00594888252523,Roof Deck,travel,Staten Island,-74.18956045519691,New York
4771,Chelsea,40.744034706747975,-74.00311633472813,Pier 57,40.743230289677456,-74.00858921023485,General Entertainment,arts_entertainment,Staten Island,-74.18956045519691,New York
4773,Chelsea,40.744034706747975,-74.00311633472813,Cinépolis Chelsea,40.745011519667386,-73.99801995089697,Movie Theater,arts_entertainment,Staten Island,-74.18956045519691,New York
4775,Chelsea,40.744034706747975,-74.00311633472813,Gladstone Gallery,40.74705918924269,-74.00660575668523,Art Gallery,arts_entertainment,Staten Island,-74.18956045519691,New York
4777,Chelsea,40.744034706747975,-74.00311633472813,Blue Bottle Cart,40.74279327962154,-74.00768292893322,Coffee Shop,food,Staten Island,-74.18956045519691,New York
4779,Chelsea,40.744034706747975,-74.00311633472813,Doyle & Doyle,40.7404854,-74.00670389999999,Jewelry Store,shops,Staten Island,-74.18956045519691,New York
4781,Chelsea,40.744034706747975,-74.00311633472813,Lumas Pop-Up,40.741520947044954,-74.00719155095881,Art Gallery,arts_entertainment,Staten Island,-74.18956045519691,New York
4783,Chelsea,40.744034706747975,-74.00311633472813,Asics,40.74146073810795,-74.00660758923193,Shoe Store,shops,Staten Island,-74.18956045519691,New York
4785,Chelsea,40.744034706747975,-74.00311633472813,Chelsea Piers Sports Center Cafe and Sushi Bar,40.744699263376674,-74.00811866250525,Café,food,Staten Island,-74.18956045519691,New York
4787,Chelsea,40.744034706747975,-74.00311633472813,Fig & Olive,40.7406128,-74.0069163,Mediterranean Restaurant,food,Staten Island,-74.18956045519691,New York
4789,Chelsea,40.744034706747975,-74.00311633472813,New London Pharmacy,40.74492,-73.99855,Pharmacy,shops,Staten Island,-74.18956045519691,New York
4791,Chelsea,40.744034706747975,-74.00311633472813,Chelsea Pier 61,40.74560042429292,-74.00860068699427,Harbor / Marina,parks_outdoors,Staten Island,-74.18956045519691,New York
4793,Chelsea,40.744034706747975,-74.00311633472813,Bottino Takeout,40.748512,-74.003457,Sandwich Place,food,Staten Island,-74.18956045519691,New York
4795,Chelsea,40.744034706747975,-74.00311633472813,DVF Meatpacking,40.741426272734046,-74.00721225833819,Women's Store,shops,Staten Island,-74.18956045519691,New York
4797,Chelsea,40.744034706747975,-74.00311633472813,Jun-Men Ramen Bar,40.747956315266364,-74.00030070707122,Ramen Restaurant,food,Staten Island,-74.18956045519691,New York
4799,Chelsea,40.744034706747975,-74.00311633472813,Lisson Gallery,40.74833114485241,-74.0043978516264,Art Gallery,arts_entertainment,Staten Island,-74.18956045519691,New York
4801,Chelsea,40.744034706747975,-74.00311633472813,Manhattan Fruit Market,40.74266518314979,-74.00661047157271,Supermarket,shops,Staten Island,-74.18956045519691,New York
4803,Chelsea,40.744034706747975,-74.00311633472813,Bond No. 9 NYC,40.74118003227249,-74.00744046016075,Cosmetics Shop,shops,Staten Island,-74.18956045519691,New York
4805,Chelsea,40.744034706747975,-74.00311633472813,The Orchard Townhouse,40.748354,-74.003418,Restaurant,food,Staten Island,-74.18956045519691,New York
4807,Chelsea,40.744034706747975,-74.00311633472813,Paula Cooper Gallery,40.747127368621044,-74.00680992160333,Art Gallery,arts_entertainment,Staten Island,-74.18956045519691,New York
4809,Chelsea,40.744034706747975,-74.00311633472813,Citizens of Chelsea,40.747906295324434,-74.00045754139711,Café,food,Staten Island,-74.18956045519691,New York
4811,Chelsea,40.744034706747975,-74.00311633472813,14th Street Park,40.7427724483724,-74.00834868997025,Park,parks_outdoors,Staten Island,-74.18956045519691,New York
4813,Chelsea,40.744034706747975,-74.00311633472813,Jack’s Stir Brew Coffee,40.7409566,-74.00697509999999,Café,food,Staten Island,-74.18956045519691,New York
4815,Chelsea,40.744034706747975,-74.00311633472813,Paula Cooper Gallery,40.74692,-74.00689799999999,Art Gallery,arts_entertainment,Staten Island,-74.18956045519691,New York
4817,Chelsea,40.744034706747975,-74.00311633472813,Bruce Silverstein Gallery,40.74655794031177,-74.00695323944092,Art Gallery,arts_entertainment,Staten Island,-74.18956045519691,New York
4819,Chelsea,40.744034706747975,-74.00311633472813,Josée Bienvenu Gallery,40.746444637758884,-74.00703234628612,Art Gallery,arts_entertainment,Staten Island,-74.18956045519691,New York
4821,Chelsea,40.744034706747975,-74.00311633472813,Flowers Gallery,40.74645578526908,-74.0070326131685,Art Gallery,arts_entertainment,Staten Island,-74.18956045519691,New York
4823,Chelsea,40.744034706747975,-74.00311633472813,Comme des Garcons POCKET,40.744013866429434,-74.00675774534831,Boutique,shops,Staten Island,-74.18956045519691,New York
4825,Chelsea,40.744034706747975,-74.00311633472813,Pressed Juicery,40.74368829436095,-74.00701177978978,Juice Bar,food,Staten Island,-74.18956045519691,New York
4827,Chelsea,40.744034706747975,-74.00311633472813,Jane Lombard Gallery,40.745481,-74.007118,Art Gallery,arts_entertainment,Staten Island,-74.18956045519691,New York
4829,Chelsea,40.744034706747975,-74.00311633472813,Ricco Maresca Gallery,40.74645997738298,-74.00711413887711,Art Gallery,arts_entertainment,Staten Island,-74.18956045519691,New York
6324,Sunnyside,40.74017628351925,-73.92691617561577,Nita's European Bakery,40.73968122217404,-73.92476940874033,Bakery,food,Staten Island,-74.0971255217853,New York
6326,Sunnyside,40.74017628351925,-73.92691617561577,Marabella's Pizza,40.74017373127598,-73.92391877458819,Pizza Place,food,Staten Island,-74.0971255217853,New York
6328,Sunnyside,40.74017628351925,-73.92691617561577,Don Pollo II,40.740049127070606,-73.92376298045315,Peruvian Restaurant,food,Staten Island,-74.0971255217853,New York
6330,Sunnyside,40.74017628351925,-73.92691617561577,Fish House,40.740322041131535,-73.92314173140358,Seafood Restaurant,food,Staten Island,-74.0971255217853,New York
6332,Sunnyside,40.74017628351925,-73.92691617561577,I Love Paraguay,40.741087267057395,-73.92149020353071,South American Restaurant,food,Staten Island,-74.0971255217853,New York
6334,Sunnyside,40.74017628351925,-73.92691617561577,Lowery Liquor & Wine Co,40.743673063519815,-73.92384048264886,Liquor Store,shops,Staten Island,-74.0971255217853,New York
6336,Sunnyside,40.74017628351925,-73.92691617561577,Sunnyside Pizza,40.743909065444484,-73.92405483919823,Pizza Place,food,Staten Island,-74.0971255217853,New York
6338,Sunnyside,40.74017628351925,-73.92691617561577,La Pollera Colorada,40.740246916058155,-73.92341896737977,South American Restaurant,food,Staten Island,-74.0971255217853,New York
6340,Sunnyside,40.74017628351925,-73.92691617561577,SoleLuna,40.7440962823303,-73.92412726169988,Italian Restaurant,food,Staten Island,-74.0971255217853,New York
6342,Sunnyside,40.74017628351925,-73.92691617561577,Philomena's,40.743404,-73.922905,Pizza Place,food,Staten Island,-74.0971255217853,New York
6344,Sunnyside,40.74017628351925,-73.92691617561577,Pete's Grill,40.74369686270076,-73.92575405150966,Diner,food,Staten Island,-74.0971255217853,New York
6346,Sunnyside,40.74017628351925,-73.92691617561577,Baruir's Coffee Store,40.74387879879115,-73.9240077997006,Coffee Shop,food,Staten Island,-74.0971255217853,New York
6348,Sunnyside,40.74017628351925,-73.92691617561577,Tropical Restaurant,40.737414061585,-73.9296089614148,Restaurant,food,Staten Island,-74.0971255217853,New York
6350,Sunnyside,40.74017628351925,-73.92691617561577,"Thomas P. Noonan, Jr. Playground",40.74105257409956,-73.92221292964575,Park,parks_outdoors,Staten Island,-74.0971255217853,New York
6352,Sunnyside,40.74017628351925,-73.92691617561577,Thalia Spanish Theater,40.740208,-73.923517,Theater,arts_entertainment,Staten Island,-74.0971255217853,New York
6354,Sunnyside,40.74017628351925,-73.92691617561577,The Courtyard Ale House,40.74365359176295,-73.92365419546228,Pub,nightlife,Staten Island,-74.0971255217853,New York
6356,Sunnyside,40.74017628351925,-73.92691617561577,CTown Supermarkets,40.74054713498354,-73.92322137951851,Grocery Store,shops,Staten Island,-74.0971255217853,New York
6358,Sunnyside,40.74017628351925,-73.92691617561577,Dollar Tree,40.74418698514606,-73.9258845070036,Discount Store,shops,Staten Island,-74.0971255217853,New York
6360,Sunnyside,40.74017628351925,-73.92691617561577,Coffee Tossy,40.740498,-73.92258,Coffee Shop,food,Staten Island,-74.0971255217853,New York
6362,Sunnyside,40.74017628351925,-73.92691617561577,La Hoguera Paisa,40.743614718142844,-73.92385086044575,Latin American Restaurant,food,Staten Island,-74.0971255217853,New York
6364,Sunnyside,40.74017628351925,-73.92691617561577,La Vienesa Bakery,40.743815639239465,-73.92460411393647,Bakery,food,Staten Island,-74.0971255217853,New York
6366,Sunnyside,40.74017628351925,-73.92691617561577,Oasis Pizza & Gyro,40.74354675388641,-73.9243298302878,Pizza Place,food,Staten Island,-74.0971255217853,New York
6368,Sunnyside,40.74017628351925,-73.92691617561577,Harmony Terrace,40.740425801711005,-73.92391770816543,Romanian Restaurant,food,Staten Island,-74.0971255217853,New York
6370,Sunnyside,40.74017628351925,-73.92691617561577,Ten Full Chinese,40.74000627173716,-73.9250860394811,Chinese Restaurant,food,Staten Island,-74.0971255217853,New York
6372,Sunnyside,40.74017628351925,-73.92691617561577,Sunnyside Fresh Taco,40.740704898921116,-73.92247156667575,Taco Place,food,Staten Island,-74.0971255217853,New York
6374,Sunnyside,40.74017628351925,-73.92691617561577,Forever 21,40.73919276192915,-73.93053569619278,Clothing Store,shops,Staten Island,-74.0971255217853,New York
6376,Sunnyside,40.74017628351925,-73.92691617561577,Deals,40.74418420205419,-73.92580780894133,Discount Store,shops,Staten Island,-74.0971255217853,New York
6378,Sunnyside,40.74017628351925,-73.92691617561577,Holiday Inn Express,40.736919183333335,-73.92836053333333,Hotel,travel,Staten Island,-74.0971255217853,New York
6380,Sunnyside,40.74017628351925,-73.92691617561577,Verdecchio,40.74412171762285,-73.92535366786534,Pizza Place,food,Staten Island,-74.0971255217853,New York
6382,Sunnyside,40.74017628351925,-73.92691617561577,China Garden,40.74196662199372,-73.9257191253221,Chinese Restaurant,food,Staten Island,-74.0971255217853,New York
6384,Sunnyside,40.74017628351925,-73.92691617561577,Tangra Fusion,40.744235943684586,-73.92497559549653,Chinese Restaurant,food,Staten Island,-74.0971255217853,New York
6386,Sunnyside,40.74017628351925,-73.92691617561577,McDonald's,40.74349150193048,-73.92686247825628,Fast Food Restaurant,food,Staten Island,-74.0971255217853,New York
6388,Sunnyside,40.74017628351925,-73.92691617561577,Mario's Restautant,40.74140215468407,-73.92177087585327,Italian Restaurant,food,Staten Island,-74.0971255217853,New York
6390,Sunnyside,40.74017628351925,-73.92691617561577,Limoncito con Ron,40.74413950634663,-73.92479921120155,Bar,nightlife,Staten Island,-74.0971255217853,New York
6392,Sunnyside,40.74017628351925,-73.92691617561577,Mi Nuevo Rancho,40.74125571397621,-73.92119918171072,Mexican Restaurant,food,Staten Island,-74.0971255217853,New York
6394,Sunnyside,40.74017628351925,-73.92691617561577,Dazie's Restaurant,40.744025157779205,-73.92460868195631,Italian Restaurant,food,Staten Island,-74.0971255217853,New York
6396,Sunnyside,40.74017628351925,-73.92691617561577,New York Sports Club,40.7445923,-73.925885,Gym / Fitness Center,building,Staten Island,-74.0971255217853,New York
6398,Sunnyside,40.74017628351925,-73.92691617561577,Foodtown,40.74040170490791,-73.92322487224926,Supermarket,shops,Staten Island,-74.0971255217853,New York
6400,Sunnyside,40.74017628351925,-73.92691617561577,Green Point Farm,40.74060662789727,-73.92291956462468,Grocery Store,shops,Staten Island,-74.0971255217853,New York
6402,Sunnyside,40.74017628351925,-73.92691617561577,Sunny Pharmacy,40.74026640724124,-73.92283916473389,Pharmacy,shops,Staten Island,-74.0971255217853,New York
6404,Sunnyside,40.74017628351925,-73.92691617561577,Aponte Deli Grocery,40.73738633547079,-73.92956459450187,Deli / Bodega,food,Staten Island,-74.0971255217853,New York
6406,Sunnyside,40.74017628351925,-73.92691617561577,pete's ice cream truck,40.741506,-73.922429,Ice Cream Shop,food,Staten Island,-74.0971255217853,New York
6408,Sunnyside,40.74017628351925,-73.92691617561577,T & C Delicatessen,40.73870408068834,-73.92202084685134,Deli / Bodega,food,Staten Island,-74.0971255217853,New York
6410,Sunnyside,40.74017628351925,-73.92691617561577,iloveparaguay,40.74116344913129,-73.92147922716175,South American Restaurant,food,Staten Island,-74.0971255217853,New York
7185,Bay Terrace,40.78284280624555,-73.7768022262158,Panera Bread,40.781177,-73.776037,Bakery,food,Staten Island,-74.13916622175769,New York
7187,Bay Terrace,40.78284280624555,-73.7768022262158,Stop & Shop,40.78014335191167,-73.7778952717781,Supermarket,shops,Staten Island,-74.13916622175769,New York
7189,Bay Terrace,40.78284280624555,-73.7768022262158,Boston Market,40.7802457,-73.7768201,American Restaurant,food,Staten Island,-74.13916622175769,New York
7191,Bay Terrace,40.78284280624555,-73.7768022262158,The Bay Terrace at Bayside,40.779109993104186,-73.77717731594647,Shopping Mall,shops,Staten Island,-74.13916622175769,New York
7193,Bay Terrace,40.78284280624555,-73.7768022262158,Ben's Kosher Delicatessen,40.77885765965866,-73.77837446413223,Deli / Bodega,food,Staten Island,-74.13916622175769,New York
7195,Bay Terrace,40.78284280624555,-73.7768022262158,Dunkin',40.77869741659841,-73.77687594577048,Donut Shop,food,Staten Island,-74.13916622175769,New York
7197,Bay Terrace,40.78284280624555,-73.7768022262158,Victoria's Secret PINK,40.779224759122485,-73.77658336419044,Lingerie Store,shops,Staten Island,-74.13916622175769,New York
7199,Bay Terrace,40.78284280624555,-73.7768022262158,Bath & Body Works,40.77893745752931,-73.77798128037324,Cosmetics Shop,shops,Staten Island,-74.13916622175769,New York
7201,Bay Terrace,40.78284280624555,-73.7768022262158,The Health Nuts,40.77878776917681,-73.77842602680079,Gluten-free Restaurant,food,Staten Island,-74.13916622175769,New York
7203,Bay Terrace,40.78284280624555,-73.7768022262158,Jack's Pizza & Pasta,40.77934570845235,-73.77731847811599,Pizza Place,food,Staten Island,-74.13916622175769,New York
7205,Bay Terrace,40.78284280624555,-73.7768022262158,LOFT,40.780669,-73.775622,Women's Store,shops,Staten Island,-74.13916622175769,New York
7207,Bay Terrace,40.78284280624555,-73.7768022262158,HomeGoods,40.780371,-73.7766212,Furniture / Home Store,shops,Staten Island,-74.13916622175769,New York
7209,Bay Terrace,40.78284280624555,-73.7768022262158,SEPHORA,40.778835280778154,-73.77702573333431,Cosmetics Shop,shops,Staten Island,-74.13916622175769,New York
7211,Bay Terrace,40.78284280624555,-73.7768022262158,Verizon,40.78063483612803,-73.77630080799918,Mobile Phone Shop,shops,Staten Island,-74.13916622175769,New York
7213,Bay Terrace,40.78284280624555,-73.7768022262158,Chase Bank,40.780318,-73.777043,Bank,shops,Staten Island,-74.13916622175769,New York
7215,Bay Terrace,40.78284280624555,-73.7768022262158,Old Navy,40.78231245251005,-73.77567172050476,Clothing Store,shops,Staten Island,-74.13916622175769,New York
7217,Bay Terrace,40.78284280624555,-73.7768022262158,Yankee Candle,40.77914545173918,-73.77695303561778,Gift Shop,shops,Staten Island,-74.13916622175769,New York
7219,Bay Terrace,40.78284280624555,-73.7768022262158,Lane Bryant,40.780530705885276,-73.77670239384844,Clothing Store,shops,Staten Island,-74.13916622175769,New York
7221,Bay Terrace,40.78284280624555,-73.7768022262158,Victoria's Secret,40.779104,-73.776631,Lingerie Store,shops,Staten Island,-74.13916622175769,New York
7223,Bay Terrace,40.78284280624555,-73.7768022262158,The Childrens Place,40.78002123627997,-73.77585694162919,Kids Store,shops,Staten Island,-74.13916622175769,New York
7225,Bay Terrace,40.78284280624555,-73.7768022262158,Dunkin',40.781285054748345,-73.77587136518865,Donut Shop,food,Staten Island,-74.13916622175769,New York
7227,Bay Terrace,40.78284280624555,-73.7768022262158,WW (Weight Watchers),40.77902636534152,-73.77932362751383,Weight Loss Center,building,Staten Island,-74.13916622175769,New York
7229,Bay Terrace,40.78284280624555,-73.7768022262158,Duane Reade,40.778987,-73.7759633,Pharmacy,shops,Staten Island,-74.13916622175769,New York
7231,Bay Terrace,40.78284280624555,-73.7768022262158,Justice,40.77882673318917,-73.77761542191683,Clothing Store,shops,Staten Island,-74.13916622175769,New York
7233,Bay Terrace,40.78284280624555,-73.7768022262158,Applebee's Grill + Bar,40.77919893,-73.77643705,American Restaurant,food,Staten Island,-74.13916622175769,New York
7235,Bay Terrace,40.78284280624555,-73.7768022262158,GameStop,40.77889791837196,-73.77822218457861,Video Game Store,shops,Staten Island,-74.13916622175769,New York
